reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOEBTFvIHE1WHlXoek-nYi1mfnweWC-gM0nJE-nZvjE-NOtoAe82YGSpogqa6otPsz7HZN7dapIflAoFTw,Steve Hart,https://play-lh.googleusercontent.com/-pI-tgz1lSq8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckWbCNW7OdSRoHZHd5bZ_YkGwL2BQ/photo.jpg,Latest update deleted all my tasks and lists! Have to start all over and try to remember what my list items were. I'll be looking for a new app.,1,0,5.6.0.1,01/10/2020 00:49,"Please make sure that you are using the same email address and login method, for logging in to your account. You may check which account you are using under Settings- Profile. If you need any further assistance, kindly contact us at- https://www.any.do/contact_form, and we will be happy to assist!",04/10/2020 13:40,newest,com.anydo
gp:AOqpTOFoIsCA0OHQapg_cPjxZ1c-llzTF8d3Ech31GRCdOlA-AQa2FkTZ-jb1j5Hfyjve-j0oDcW-APC4BmatA,Navaneeth K P,https://play-lh.googleusercontent.com/a-/AOh14Gj0BnRL6QchluMzvodZTILslXPOJc2-qY712kI0Vq0,Features for the free version are just disappointing.,1,0,,28/09/2020 23:44,"Please note that 90% of the app is completely free, including all core functionality, and unlike similar apps, we allow our users to enjoy most of the features for as long and as much as they wish without any 3rd party ads or a requirement to upgrade :)",01/10/2020 13:39,newest,com.anydo
gp:AOqpTOEo9Bz_U4tuiFP3J2RBxcSHhUANIV7bNsb2EDNiGuOG6hG4iwIAWNlEKJfGhbx3Uc8FA49sRnIhymKxsg,Rob,https://play-lh.googleusercontent.com/a-/AOh14GhjEsWlzdx6bWP2ZaiM7KExMHYD-Kf5qzfhar62eg,Locking basic features behind a paywall is kinda weird,1,0,5.6.0.1,28/09/2020 22:38,"Please note that 90% of the app is completely free, including all core functionality, and unlike similar apps, we allow our users to enjoy most of the features for as long and as much as they wish without any 3rd party ads or a requirement to upgrade :)",01/10/2020 13:39,newest,com.anydo
gp:AOqpTOENw2ZRvJuSBJHA-qRQYBi1gYShQy-1aq6bIRy21pINwxL0KfCHhhqRCrDpAbiAbw0M5ZWfcDrMOMRt8Q,Official Saket Sahu,https://play-lh.googleusercontent.com/a-/AOh14GhRjM6YygHbZ8dYrOwJzH-ncLaIeuUOTy2WHgjrjg,Soo awkward i can't able to sign *up* 😭 Sick app,1,0,,28/09/2020 17:38,"Sorry about that! Kindly contact our Support Team at- https://www.any.do/contact_form, and we will be happy to assist :)",29/09/2020 12:17,newest,com.anydo
gp:AOqpTOHa_AUcoRKu1nUf7wDYKUM6ddyqObyPHCQPWsTSTNa6z3VIw-TXHHDc9nH-dYshmcd1nVXEiwif-NZQmw,Zulq Alam,https://play-lh.googleusercontent.com/-OVqfPp2m-LQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn1iyndcwLDG5WtYH20GPVMy68IHg/photo.jpg,Hangs when setting up Google Assistant,1,0,,27/09/2020 19:55,"We are unaware of any issues with the integration with Google Assistant, so that sounds odd. Please send us a bug report via your app Settings - Support, we will be happy to get to the bottom of this for you.",29/09/2020 11:51,newest,com.anydo
gp:AOqpTOFNy6DrR9OIdkst-3sBZAjlW2Pu2j_ut8_c34tnb06XxSljBQ93LT-HPlRfwT4TeYkIjSDilmLefFqjzA,Jalapeño LJ,https://play-lh.googleusercontent.com/a-/AOh14Gi0TuaLLmIRg6i9cjQJxj6ts6SQTIGASFgXjTWjKt0,Subscription?? How does this application figure that it can be a subscription application? Ridiculous Update after developer response: This is not a subscription application. You are not Netflix or Adobe. This should be a standalone app quit trying to milk people's money. You can say anything you want. THIS WILL NEVER BE A SUBSCRIPTION APPLICATION. STOP BEING RIDICULOUS.,1,0,,27/09/2020 18:36,"Any.do is both a product and a service, and we offer exclusive features with a simple design and functionality. As Any.do offers much more than a standard product, it is charged with a subscription, like similar apps. That said, you are welcome to use the free version. We recommend learning more about the app and the features here- support.any.do.",29/09/2020 11:50,newest,com.anydo
gp:AOqpTOHN_kznmqc7d-4gbaesOsGVZP6EtEcCQCqbEKW2HFYsI_BLWEAJiSCUTlMXf3SLeCMGG2sgykEvwhyqBw,robert zyma,https://play-lh.googleusercontent.com/-j0uMCTZM4IQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucngw3XaT8yWMDjWijzQLG14hbwqLQ/photo.jpg,good,1,0,5.6.0.1,26/09/2020 15:36,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,27/09/2020 12:36,newest,com.anydo
gp:AOqpTOH9y0mrXUuqulfB_d48QIXYJet79OMMr8jzm851LJcPPk9wpcsJNAhuks49vXw2BmPFOenEZh8WzB4VxA,John Oswald-Jacobs,https://play-lh.googleusercontent.com/-jB1fuDTzUMM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckqDkonxXNAT-GhQN6j-ilvesezgQ/photo.jpg,"Hopeless customer service. I paid for the premium version, had a problem with its sharing function, emailed customer support for a solution, was told it would take 2 business days for a response (which was hopeless enough), now over 5 business days later I've not received a response.",1,86,5.6.0.1,26/09/2020 13:00,"Sorry for the delay in reply! Due to adjusted work schedules at this time, we are currently experiencing longer than usual reply times. Our Support Team will be sure to reply as soon as possible! Thank you for your understanding :)",27/09/2020 16:20,newest,com.anydo
gp:AOqpTOGS4g1rjZ7Fyx9WytLZor4cEU0xsCuJE3fKUM8CMIOvEwyAkMgXQM_bq-LAqw57IpZIJbsjTKBjOnqEzg,Helen Pappa,https://play-lh.googleusercontent.com/a-/AOh14Gg-Rp_AtP8IuTornGDD5w0ugcW9SMj-1QXGha8Wfw,Duplicates files attached and you have to constantly delete. FIX THE BUGS.,1,0,,25/09/2020 22:57,"We are unaware of any issues with the attachments, so that's odd. Please send us a bug report via your app Settings - Support, we will be happy to get to the bottom of this for you.",27/09/2020 12:12,newest,com.anydo
gp:AOqpTOEXLp6ZP26B2q3bBLR0_apFoBPm9f_Nd3NHXjkkFkkDlRXqHL70a-MFltqtNe4Q5lQtRmecZgTFQXwikw,Harish Thadani,https://play-lh.googleusercontent.com/a-/AOh14GhJ8eAFpfbMW-gdZq7chLjZHnW_77lUGLPTWy-AqQ,Used to work so well earlier. Now it doesn't work at all!! Junk!!,1,0,4.10.3.4,25/09/2020 19:13,"Hey, can you please share what's not working?",25/09/2020 22:08,newest,com.anydo
gp:AOqpTOGieAXzc2c0vmOAoY8ppVMn2-zbfiNJAwPpmJ2ZFDcErk2ZVBZGoEOmNmvbWEZaz5dvKkyaeNYdCfCYBw,Jakub Jatkiewicz,https://play-lh.googleusercontent.com/-f62JnPtFd90/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck1G4KkrvDCa4qdkGKrdkcXc_mdUg/photo.jpg,Frustrating. Apparently its meant to sync grocery lists with Google home but doesn't. Absolutely no info on how to set it up,1,0,,25/09/2020 15:35,You can see all info here: https://support.any.do/anydo-google-assistant/,25/09/2020 22:09,newest,com.anydo
gp:AOqpTOEjunaXa2uTe4rl5CrTA2FoH70gLDEn44zU-uJ6780m9Fy93xI9hbjHmMZzeoYwOTzqC1OjSx1hi6M-fA,Irfan Raza,https://play-lh.googleusercontent.com/a-/AOh14GiyNX1s1XVtv9aZt5Vm8DrnWGMkr-xX8oEgJB1hNtM,Too complicated to use,1,0,,24/09/2020 20:14,,,newest,com.anydo
gp:AOqpTOHzEZYzlZa_WLuLJfZzmgRf_XwxLlYnlR1nYjhZ7ddeP5LhieeFHRHyq3BUzTQOYuKlh0hdmsllUZhvrg,Marionion Marinion,https://play-lh.googleusercontent.com/-PV9rbdySCZQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnY6qWfpzYC9vcZE706a98ElHI0Mg/photo.jpg,Forced sign in,1,0,5.6.0.1,24/09/2020 16:27,,,newest,com.anydo
gp:AOqpTOGk61WNG6_V4HoSkn0lSLLx-8lKu1wSzEkMZF6X8f0wPdrSkpTpWC5ZnZJYuVLyKYxdqQLBTLoruxXe7g,Ishmael Quartey,https://play-lh.googleusercontent.com/a-/AOh14Gi_Joc2Fwyinx_2KSb5QmwMGuFrPoYXDk95makRIA,Work on it,1,0,,24/09/2020 16:17,,,newest,com.anydo
gp:AOqpTOHZUACE1GtwHe80WUK8RxUA7WAWyYya6guIZ5IdyFGQTQlpTEE4Tvpg_u-ICITXtnYajeZvfWbdPhYzjg,Alex Alex,https://play-lh.googleusercontent.com/-N-CRV1D6Khw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclLQfv5sYTN0uH0aV35zgOJtB5LCg/photo.jpg,"I should have looked through ""most recent"" instead of ""most relevant"" reviews. It's far too limited for me in it's free state and I'm not interested in paying for a subscription just to unlock what should be basic functionality in a to do list app.",1,0,,23/09/2020 23:27,,,newest,com.anydo
gp:AOqpTOFq16sJIegE4V8rH9AtJ5H3zJmQhChQ_-plqLb0FXXRTtIdc4Ex9RC1WVa8iCJj9g260483J2BZoPgDHw,Jincyber Jincyber,https://play-lh.googleusercontent.com/a-/AOh14GjclIxNzGsarYUCzi3wA-gpgU5ku8MH4NzJvAyr,do not for showing or refund&refuse about my persional privacy.,1,0,5.6.0.1,23/09/2020 22:58,,,newest,com.anydo
gp:AOqpTOGCGOEcZNh7qvxq32YqKUPPFuZm-jMfFQn8HDeiJMJRuss0au3sgkbFn-aviop8qUOQ4q8UE-SgkWtlkQ,Alessandro Frul,https://play-lh.googleusercontent.com/-ampdq6QXuzc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnae9gowIJF8zrpbQwcQegT3sdGhA/photo.jpg,"It doesn't have sub lists, e.g. ""child/school"", ""child/health"" so you see too many lists or too many tasks at once (which is overwelming).",1,10,5.5.0.8,21/09/2020 11:16,"Any.do is a minimalist task manager, which reflects in our design and functionality. You can sort your to-do's in 3 layers- lists, tasks, and subtasks. We recommend learning more about the app and all the features here- https://support.any.do.",23/09/2020 11:51,newest,com.anydo
gp:AOqpTOHtJ4A1jU-Gwc5qcxDTyNeA0SuKtWtJO848MQYlsbDeIn-pECwv4i_kMKoVPM6P48Q9H7QpQMxG1tWdtg,ingiliz bebesi i,https://play-lh.googleusercontent.com/a-/AOh14GhlZQHwUb1l73y5tOB5u4KCBgXpCvqGbjhZ_YdI,Not usefull and even they charge some money :),1,0,5.5.0.8,20/09/2020 18:53,"A payment can only be made upon the user's authorization, and we allow you to switch up or cancel your subscription plan, in accordance with our TOS. That said, our team will be happy to assist with any subscription issues, should you contact us at https://www.any.do/contact_form.",22/09/2020 14:59,newest,com.anydo
gp:AOqpTOGc4GQOl57iSOFz0PyScPzcr_vv6dVclB5zmQeMgroovitLViDcqt74g9k2j75lzg6uOgVGCslYpJ6ddA,Rashi Mittal,https://play-lh.googleusercontent.com/-xnKo7zpZVOM/AAAAAAAAAAI/AAAAAAAADnY/AMZuuclyGkf93MksnSVkdwxkcpGOLK1WuA/photo.jpg,This app is absolutely useless. Because of this i missed an important event because the reminder alarm supposedly forgot to rang. Its pathetic and useless.,1,0,,20/09/2020 12:02,"We are unaware of any issues with the Notifications, so that's odd. Please make sure to follow the instructions on our Help Center at- https://support.any.do/event-notifications/ :) That said, our team will be happy to look into it for you, should you submit a bug report via your app Settings - Support.",22/09/2020 14:42,newest,com.anydo
gp:AOqpTOFHia71NvH0YII4GrqF5M0nz9C_vfv0AXOhTkTxoNw17DK0sRGDVJPm_zCGui8Gd5llfJebnw9CpTUcWA,Jonathan Lee,https://play-lh.googleusercontent.com/-YzowV1LsB6g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmBsJIIFyupvcAbWD4UuJlM7LXwGg/photo.jpg,Is the app or web platform down today? Can't seem to login either.,1,0,5.5.0.8,20/09/2020 10:23,"We are not aware of any issues with the app being down, so that sounds odd. If you're still experiencing any issues, kindly let us know at- https://www.any.do/contact_form, and we will be happy to look into it for you.",22/09/2020 14:36,newest,com.anydo
gp:AOqpTOEy2RnsrvYoIVcEwLGgwFta7lagU4_XYI8WBnc004mfcm6jjW4hHt5sDZa13I4fo3E2PNMcQ89JKyIhqQ,Mr&Miss,https://play-lh.googleusercontent.com/a-/AOh14GhD2yMWSuJHwFfLur1DFtxJRa9FoRbErmN6E5w,Have to pay for daily reminders... My phone does that free,1,0,5.5.0.8,18/09/2020 07:35,,,newest,com.anydo
gp:AOqpTOFHT5c7cUh51feZCiYcK4mP2DqWQLLxhiaJq84TDdGnewHf3EkqznxYskrrFqO_ru6xjFwvCdAk1hiBOQ,Zac Nolan,https://play-lh.googleusercontent.com/a-/AOh14Gh7_dkdbnhsdlbGiw5cXXf7JQWU_qzCsX9LmjggE9I,The app is amazing - but the vibrations! So annoying!! Pls let me turn them off.,1,0,,16/09/2020 02:47,,,newest,com.anydo
gp:AOqpTOFRVaUBzyyKnYVUypJnYPmrcqjI0UqLoBgfHp_90GipbqZ7tb9AbAALpp6gaIR6t7Gm5MRLCw95szxlhA,Dipakkantiday Dipakkantiday,https://play-lh.googleusercontent.com/-6-Y_tDyKGkM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclrGP-5ySPZueJXVtLtToJW-Nho_Q/photo.jpg,Dipak day Cox,1,0,,14/09/2020 23:52,,,newest,com.anydo
gp:AOqpTOGv6itTfYBMO35UKa27tiAbwkyBQUNEei2HvTniNlVc_bJgll0yIKQmuAn0UnrfojNwANF9W_fQens1NQ,Vikash kumar Suman,https://play-lh.googleusercontent.com/a-/AOh14GhbOuHq2HV0j62W7ypi5gypKtrNAeX_5PWXfwjNnw,Very bad,1,0,,13/09/2020 19:35,Why??,15/09/2020 13:33,newest,com.anydo
gp:AOqpTOHF4aEI_7OK1Z0Gi14QO50R3HdMo67QGvkn1x8K_vRsU3Kl5iJDc9LwssUKz1SK1mAQBsK3ZMuiMIamRg,Ankit Mehta,https://play-lh.googleusercontent.com/a-/AOh14GgCqhvPijylGCTytOPnhTDfpTvMqMvfQafaTkhsOQ,Location reminders don't work in medium power saving mode.. And all I got in reply was a copy paste solution and a trouble shoot link.,1,1,5.5.0.4,13/09/2020 12:10,"We are not aware of any issue with our Location Reminders. As we stated before, you are welcome to contact us and we will be happy to assist you in resolving your problem. We are available at - https://www.any.do/contact_form.",15/09/2020 13:30,newest,com.anydo
gp:AOqpTOF8fD47bedjxNHs09-NuZDA_Gj-eFH9bEQrVfJcR5Oj6aj9npO79R1Eb-yEbhpQsr_u3gWxokgAeTWXAg,Terry Harms,https://play-lh.googleusercontent.com/-Lk1qptpEong/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnurAoAWBwTumFeDv6zElcmwI3CbA/photo.jpg,Fed up with interruption in each matter I note. Not worth the while HAVING there are far too many condescending workers out inte cyber world who refuse to take no for an answer.,1,0,,13/09/2020 02:28,,,newest,com.anydo
gp:AOqpTOEfg0XuDD7_o4qYaKmlCKOIsFRBdvZOyTO8bAOGCgsud_-_p27PIqbph03IG5FojJE68wJtGaCzFK4Lvw,Chris Sivorot,https://play-lh.googleusercontent.com/-NAHwgQ86ciw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl72sgd0QcWtTFjZp_FTmap4CB-9w/photo.jpg,"Really dissappointed in this app. Was using it to schedule my customers appointments. As soon as the new version came out, I lost everything. Going back to paper as at least my paper won't delete everything. A terrible app for business owners and scheduling appointments. Absolutely horrible and I'm very angry.",1,0,,12/09/2020 07:48,"Be aware that all your appointments are saved on Any.do's server. If you have any issues with accessing your account, please reach us at https://www.any.do/contact_form",15/09/2020 13:17,newest,com.anydo
gp:AOqpTOH-8UnLGNlo9EK7HKX7ZyQA8pOA2XQAtmOHG-T21AJ1LUpB68wCY8CD3j8KBvK1kIDfoW-IFlX2sAYhTw,Ryan Chachula,https://play-lh.googleusercontent.com/-KkRNx7OH9C8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclpwaYSzHpeVas98rr3q-2PcMv25Q/photo.jpg,Thanks to your stupid update I lost ALL of my appointment dates... Terrible garbage.,1,0,5.5.0.4,12/09/2020 07:42,"Be aware that all your appointments are saved on Any.do's server. If you have any issues with accessing your account, please reach us at https://www.any.do/contact_form",15/09/2020 13:16,newest,com.anydo
gp:AOqpTOGHYuizzBG_Fbsei5jiZwqOAq1tZYuA6HWrSVUDb0Yb9xMKVcr0szGh6OpJkif2LqMkbAFblAS9nv3NyQ,John Rafael,https://play-lh.googleusercontent.com/a-/AOh14GjVUSKugzwcHxIG6GOqzgFzfXMbg8hJdY4k8cLavw,"I miss Cal. The updates destroyed it, turned this into a cookie-cutter to-do app. It's a shame.",1,0,5.5.0.4,10/09/2020 20:22,We are sorry you feel this way! You are welcome to send us detailed feedback to https://www.any.do/contact_form so we could pass it to our Product Team for further consideration.,13/09/2020 11:40,newest,com.anydo
gp:AOqpTOFtaevt1hmnXk0aPdFseRhFSF0yPxcJkby9BuYK4t5vvoBnqPz0xxeJRX1HoeMuaNUpeHGt149a1eb8YA,Ryan Gould,https://play-lh.googleusercontent.com/a-/AOh14GiPSgyVFmI14tWwX3Eo_a_srHOL8aXOvFGzhjpdTg,Was great but can't connect with other people since last update. Invite will go out and will even receive the invitation but doesn't link and have had no luck with customer support,1,3,5.4.0.6,10/09/2020 18:59,We are sorry for that. Please reach us at https://www.any.do/contact_form so we could look into that again and solve it ASAP!,13/09/2020 11:37,newest,com.anydo
gp:AOqpTOG0qj92C93X7M5iNhYPDkyUcUlir0mU3PTgZk7ywhsEQnWrj54EqtxpU3AfxgzApEB3fHO0x8Nmfe7C5g,Mihai Bota,https://play-lh.googleusercontent.com/a-/AOh14GjkvtoWvvqHmtmjLCb7IT4xR4T_-VBQ0LY1cF6SDw,I WAS TRYING FOR DAYS TO UN SUBSCRIBE. BUT OF COURSE THAT I was charged. Absolutely no support. Horrible and disgusting tactics,1,0,5.5.0.4,10/09/2020 15:48,"Canceling a Google Play subscription is done from the Google Play app as I can see you did. Any.do's support is available on all social media platforms, our website, help center, the settings section on the app, and even here on the reviews. You are welcome to reach us at https://www.any.do/contact_form and we will gladly assist you on any subject.",13/09/2020 11:33,newest,com.anydo
gp:AOqpTOHB6-9UnF_GWUDr3szAVvXyvUp1OxNxBenTjogfnX3fTUPIHI3Wkt93WK8JmBrlHONziiOpMedOlhEcGQ,Colleen Wallace,https://play-lh.googleusercontent.com/a-/AOh14Gjzgko2X-Xhga-DM0zJwMhRq3Aen7bl-IFJbqgkYQ,"Update ruined app Last update re-formatted the ""Plan My Day"" function so the ability to schedule tasks for that day or postpone into the future is unusable, so I have 50+ tasks and to way to arrange them into a comprehensive order. Contacted the developer who emailed me back after 4 days asking for a screenshot of the problem, so I sent it right back. 3 days later - no response from the developer, no fix, nothing. Update9/8: no fix, moved to aCalTasks +",1,61,5.4.0.6,08/09/2020 00:32,"We are doing all we can to respond to all of our users as quickly as possible and provide a seamless experience. Unfortunately, sometimes there are issues with specific features on specific devices. As soon as we could understand the issue we passed it to our Dev Team which is already working on a solution that will be released soon. We are sorry.",08/09/2020 13:28,newest,com.anydo
gp:AOqpTOEYxpcns6LXdxAOWc9zOEKvmYRk6qiwr6MOLUz1usx2AEDAxaxLx9YIOxjE3WJ60ALk3DOYDvNZ-A9uyg,Gianna Miranda,https://play-lh.googleusercontent.com/a-/AOh14GgKNchO-Yx4cFBEfU5agJQ0Y5qkjH2jrnyhQITNmw,👎,1,0,5.5.0.4,07/09/2020 18:47,Why??,08/09/2020 13:21,newest,com.anydo
gp:AOqpTOFUz9gdtUGHQgnEqKlp-jzSu67UKSApozcaV1rHrqjetWGWWNZaD27BTsF5CrwLG5Y0P6ndBKcx67J7aQ,Greg Hahn,https://play-lh.googleusercontent.com/-M3C0pg3rY8o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucndB2nUZkQRQVWBIJA8X8Bm0Ha5ZQ/photo.jpg,"Does not do weekly reminders correctly. I opened a bug report, and was told that it was a known bug. A reminder app that gets reminders at the wrong time is a big 'no' from me.",1,3,5.4.0.6,07/09/2020 09:48,"We are sorry for that Greg, please understand that our team is constantly working to provide the best possible app. Sometimes there are bugs as our team members are human. In those times I can ensure you that they work as fast as they can to fix those issues and provide the best experience to all our users.",07/09/2020 16:54,newest,com.anydo
gp:AOqpTOFbP3Lt5uwZWPgRxo2B4l--pq8Z5T9nyeahqu1_ibgP8PBNXxdFVxGVbMhgwJe8FrGonuQWfEnmnAdRkw,Lee Sutton,https://play-lh.googleusercontent.com/a-/AOh14GhbqxbKKGFCihYMmet2bCDY0d7hqbQkhRJMPnBwpA,"In app purchases significantly impact experience. £16 a year for features such as recurring tasks, you're having a laugh",1,0,,07/09/2020 03:07,"The Recurring Reminders feature is free! You can get multiple reminders for any task, for as long as you need :) For instructions on how to set the Recurring Reminders in our Help Center: https://support.any.do/recurring-reminders/. For any questions or assistance, please contact us at https://www.any.do/contact_form",07/09/2020 16:49,newest,com.anydo
